time,Open,High,Low,Close,Volume,spread,real_volume
2024-03-20 01:00:00,150.797,150.868,150.797,150.842,869,0,0
2024-03-20 02:00:00,150.841,151.064,150.822,151.027,3875,0,0
2024-03-20 03:00:00,151.027,151.343,151.002,151.158,6409,0,0
2024-03-20 04:00:00,151.159,151.24,151.137,151.171,5012,0,0
2024-03-20 05:00:00,151.171,151.243,151.162,151.233,3494,0,0
2024-03-20 06:00:00,151.233,151.318,151.233,151.318,3541,0,0
2024-03-20 07:00:00,151.317,151.541,151.317,151.487,4516,0,0
2024-03-20 08:00:00,151.487,151.576,151.435,151.537,4906,0,0
2024-03-20 09:00:00,151.537,151.585,151.466,151.474,4550,0,0
2024-03-20 10:00:00,151.474,151.508,151.338,151.488,5966,0,0
2024-03-20 11:00:00,151.488,151.546,151.424,151.452,6077,0,0
2024-03-20 12:00:00,151.453,151.767,151.451,151.686,5127,0,0
2024-03-20 13:00:00,151.686,151.752,151.649,151.667,4617,0,0
2024-03-20 14:00:00,151.667,151.738,151.632,151.709,4504,0,0
2024-03-20 15:00:00,151.708,151.788,151.657,151.762,6481,0,0
2024-03-20 16:00:00,151.762,151.817,151.697,151.743,6735,0,0
2024-03-20 17:00:00,151.743,151.757,151.621,151.673,5932,0,0
2024-03-20 18:00:00,151.672,151.675,151.532,151.663,4813,0,0
2024-03-20 19:00:00,151.663,151.678,151.551,151.615,4768,0,0
2024-03-20 20:00:00,151.615,151.636,151.528,151.618,4844,0,0
2024-03-20 21:00:00,151.616,151.71,150.719,150.791,16423,0,0
2024-03-20 22:00:00,150.787,151.223,150.774,151.206,9649,0,0
2024-03-20 23:00:00,151.216,151.406,151.211,151.241,3215,0,0
2024-03-21 00:00:00,151.247,151.26,151.181,151.193,557,6,0
2024-03-21 01:00:00,151.193,151.213,150.852,150.854,3864,0,0
2024-03-21 02:00:00,150.854,150.949,150.681,150.741,5582,0,0
2024-03-21 03:00:00,150.744,150.867,150.545,150.622,7702,0,0
2024-03-21 04:00:00,150.622,150.652,150.265,150.503,6916,0,0
2024-03-21 05:00:00,150.503,150.523,150.344,150.491,5093,0,0
2024-03-21 06:00:00,150.493,150.552,150.39,150.491,4031,0,0
2024-03-21 07:00:00,150.491,150.793,150.453,150.769,3560,0,0
2024-03-21 08:00:00,150.769,151.005,150.752,151.0,4381,0,0
2024-03-21 09:00:00,151.0,151.092,150.856,150.997,4481,0,0
2024-03-21 10:00:00,150.997,151.228,150.852,151.222,6486,0,0
2024-03-21 11:00:00,151.222,151.459,151.096,151.171,9019,0,0
2024-03-21 12:00:00,151.172,151.242,151.051,151.083,7389,0,0
2024-03-21 13:00:00,151.083,151.119,150.873,151.111,5658,0,0
2024-03-21 14:00:00,151.111,151.175,150.967,151.111,5585,0,0
2024-03-21 15:00:00,151.111,151.32,151.013,151.167,8370,0,0
2024-03-21 16:00:00,151.167,151.446,151.163,151.405,8840,0,0
2024-03-21 17:00:00,151.412,151.575,151.397,151.508,9153,0,0
2024-03-21 18:00:00,151.508,151.669,151.477,151.595,7039,0,0
2024-03-21 19:00:00,151.595,151.756,151.574,151.697,5671,0,0
2024-03-21 20:00:00,151.696,151.742,151.664,151.725,4327,0,0
2024-03-21 21:00:00,151.724,151.726,151.649,151.674,3625,0,0
2024-03-21 22:00:00,151.673,151.732,151.663,151.686,2367,0,0
2024-03-21 23:00:00,151.686,151.697,151.605,151.633,1478,0,0
2024-03-22 00:00:00,151.609,151.632,151.495,151.59,328,16,0
2024-03-22 01:00:00,151.59,151.623,151.546,151.55,1179,0,0
2024-03-22 02:00:00,151.55,151.7,151.55,151.637,4561,0,0
2024-03-22 03:00:00,151.637,151.656,151.445,151.532,5814,0,0
2024-03-22 04:00:00,151.532,151.863,151.492,151.784,5964,0,0
2024-03-22 05:00:00,151.784,151.793,151.422,151.632,5832,0,0
2024-03-22 06:00:00,151.632,151.656,151.514,151.57,5158,0,0
2024-03-22 07:00:00,151.57,151.606,151.499,151.587,4607,0,0
2024-03-22 08:00:00,151.587,151.595,151.475,151.486,4474,0,0
2024-03-22 09:00:00,151.486,151.528,151.258,151.309,5985,0,0
2024-03-22 10:00:00,151.309,151.508,151.274,151.42,6750,0,0
2024-03-22 11:00:00,151.42,151.538,151.306,151.481,6182,0,0
2024-03-22 12:00:00,151.481,151.651,151.434,151.617,5080,0,0
2024-03-22 13:00:00,151.617,151.651,151.549,151.618,3863,0,0
2024-03-22 14:00:00,151.618,151.627,151.438,151.467,4177,0,0
2024-03-22 15:00:00,151.467,151.491,151.003,151.215,9033,0,0
2024-03-22 16:00:00,151.215,151.321,151.059,151.17,8114,0,0
2024-03-22 17:00:00,151.17,151.267,151.085,151.19,8260,0,0
2024-03-22 18:00:00,151.191,151.395,151.191,151.349,6893,0,0
2024-03-22 19:00:00,151.349,151.436,151.334,151.389,5587,0,0
2024-03-22 20:00:00,151.389,151.433,151.347,151.422,4709,0,0
2024-03-22 21:00:00,151.424,151.457,151.384,151.455,4123,0,0
2024-03-22 22:00:00,151.455,151.484,151.402,151.426,2586,0,0
2024-03-22 23:00:00,151.427,151.448,151.344,151.446,1573,0,0
2024-03-25 00:00:00,151.268,151.4,151.25,151.382,135,31,0
2024-03-25 01:00:00,151.379,151.438,151.253,151.284,1048,0,0
2024-03-25 02:00:00,151.284,151.328,151.083,151.312,3639,0,0
2024-03-25 03:00:00,151.312,151.427,151.242,151.306,5358,0,0
2024-03-25 04:00:00,151.306,151.325,151.095,151.247,6536,0,0
2024-03-25 05:00:00,151.247,151.271,151.053,151.137,4777,0,0
2024-03-25 06:00:00,151.137,151.262,151.132,151.237,4030,0,0
2024-03-25 07:00:00,151.237,151.378,151.236,151.368,3532,0,0
2024-03-25 08:00:00,151.368,151.376,151.193,151.215,3032,0,0
2024-03-25 09:00:00,151.215,151.323,151.178,151.321,3976,0,0
2024-03-25 10:00:00,151.321,151.389,151.171,151.323,5402,0,0
2024-03-25 11:00:00,151.323,151.402,151.223,151.358,6052,0,0
2024-03-25 12:00:00,151.358,151.442,151.332,151.404,4484,0,0
2024-03-25 13:00:00,151.404,151.41,151.259,151.29,4728,0,0
2024-03-25 14:00:00,151.29,151.381,151.287,151.296,4562,0,0
2024-03-25 15:00:00,151.296,151.321,151.142,151.232,5291,0,0
2024-03-25 16:00:00,151.231,151.292,151.129,151.272,4925,0,0
2024-03-25 17:00:00,151.274,151.386,151.245,151.362,4863,0,0
2024-03-25 18:00:00,151.36,151.433,151.345,151.422,3987,0,0
2024-03-25 19:00:00,151.422,151.545,151.42,151.486,3842,0,0
2024-03-25 20:00:00,151.486,151.51,151.429,151.507,3374,0,0
2024-03-25 21:00:00,151.507,151.537,151.468,151.479,2982,0,0
2024-03-25 22:00:00,151.477,151.491,151.423,151.447,2018,0,0
2024-03-25 23:00:00,151.447,151.469,151.409,151.415,1215,0,0
2024-03-26 00:00:00,151.403,151.417,151.389,151.41,123,2,0
2024-03-26 01:00:00,151.41,151.428,151.36,151.421,1424,0,0
2024-03-26 02:00:00,151.421,151.422,151.362,151.382,2979,0,0
2024-03-26 03:00:00,151.382,151.445,151.261,151.286,4977,0,0
2024-03-26 04:00:00,151.286,151.378,151.22,151.36,4857,0,0
2024-03-26 05:00:00,151.36,151.366,151.277,151.334,4025,0,0
2024-03-26 06:00:00,151.334,151.432,151.301,151.407,3624,0,0
2024-03-26 07:00:00,151.406,151.427,151.328,151.361,2651,0,0
2024-03-26 08:00:00,151.36,151.397,151.331,151.372,3792,0,0
2024-03-26 09:00:00,151.372,151.4,151.302,151.315,4677,0,0
2024-03-26 10:00:00,151.315,151.364,151.264,151.324,4608,0,0
2024-03-26 11:00:00,151.323,151.351,151.254,151.258,5202,0,0
2024-03-26 12:00:00,151.259,151.294,151.207,151.269,4662,0,0
2024-03-26 13:00:00,151.27,151.349,151.246,151.276,4553,0,0
2024-03-26 14:00:00,151.276,151.392,151.273,151.389,3884,0,0
2024-03-26 15:00:00,151.389,151.474,151.352,151.455,5652,0,0
2024-03-26 16:00:00,151.456,151.469,151.377,151.411,5649,0,0
2024-03-26 17:00:00,151.41,151.457,151.303,151.385,6433,0,0
2024-03-26 18:00:00,151.386,151.603,151.372,151.581,5840,0,0
2024-03-26 19:00:00,151.582,151.584,151.474,151.52,5393,0,0
2024-03-26 20:00:00,151.521,151.565,151.443,151.564,4572,0,0
2024-03-26 21:00:00,151.564,151.581,151.472,151.538,3474,0,0
2024-03-26 22:00:00,151.538,151.588,151.517,151.582,4174,0,0
2024-03-26 23:00:00,151.581,151.586,151.54,151.553,1485,0,0
2024-03-27 00:00:00,151.511,151.536,151.51,151.518,600,10,0
2024-03-27 01:00:00,151.518,151.559,151.505,151.531,1011,0,0
2024-03-27 02:00:00,151.531,151.578,151.504,151.524,2136,0,0
2024-03-27 03:00:00,151.524,151.576,151.449,151.519,4412,0,0
2024-03-27 04:00:00,151.52,151.807,151.499,151.732,4670,0,0
2024-03-27 05:00:00,151.731,151.973,151.722,151.892,4429,0,0
2024-03-27 06:00:00,151.892,151.931,151.605,151.702,4742,0,0
2024-03-27 07:00:00,151.702,151.717,151.592,151.691,2941,0,0
2024-03-27 08:00:00,151.691,151.806,151.655,151.752,3195,0,0
2024-03-27 09:00:00,151.752,151.767,151.643,151.699,4243,0,0
2024-03-27 10:00:00,151.695,151.735,151.616,151.709,6011,0,0
2024-03-27 11:00:00,151.709,151.841,151.645,151.784,6042,0,0
2024-03-27 12:00:00,151.785,151.805,151.096,151.368,10198,0,0
2024-03-27 13:00:00,151.369,151.374,151.053,151.202,7121,0,0
2024-03-27 14:00:00,151.202,151.255,151.027,151.232,6931,0,0
2024-03-27 15:00:00,151.233,151.278,151.173,151.253,5958,0,0
2024-03-27 16:00:00,151.253,151.374,151.247,151.328,6112,0,0
2024-03-27 17:00:00,151.328,151.356,151.214,151.25,5843,0,0
2024-03-27 18:00:00,151.25,151.381,151.169,151.347,5521,0,0
2024-03-27 19:00:00,151.347,151.426,151.301,151.322,5147,0,0
2024-03-27 20:00:00,151.322,151.416,151.28,151.392,4121,0,0
2024-03-27 21:00:00,151.39,151.405,151.347,151.362,2545,0,0
2024-03-27 22:00:00,151.362,151.388,151.296,151.327,2337,0,0
2024-03-27 23:00:00,151.328,151.363,151.296,151.319,1406,0,0
2024-03-28 00:00:00,151.282,151.282,151.24,151.258,187,14,0
2024-03-28 01:00:00,151.258,151.406,151.255,151.329,3307,0,0
2024-03-28 02:00:00,151.33,151.379,151.265,151.296,4610,0,0
2024-03-28 03:00:00,151.296,151.438,151.272,151.418,4961,0,0
2024-03-28 04:00:00,151.419,151.547,151.337,151.35,4951,0,0
2024-03-28 05:00:00,151.35,151.382,151.26,151.367,4952,0,0
2024-03-28 06:00:00,151.367,151.385,151.301,151.364,3600,0,0
2024-03-28 07:00:00,151.365,151.391,151.329,151.355,3043,0,0
2024-03-28 08:00:00,151.355,151.378,151.254,151.352,3815,0,0
2024-03-28 09:00:00,151.352,151.394,151.307,151.341,4294,0,0
2024-03-28 10:00:00,151.341,151.452,151.322,151.438,5127,0,0
2024-03-28 11:00:00,151.438,151.446,151.333,151.428,4949,0,0
2024-03-28 12:00:00,151.428,151.505,151.415,151.46,4280,0,0
2024-03-28 13:00:00,151.461,151.469,151.37,151.398,4717,0,0
2024-03-28 14:00:00,151.398,151.401,151.352,151.37,3938,0,0
