time,Open,High,Low,Close,Volume,spread,real_volume
2025-01-02 00:00:00,1.43736,1.4386,1.4369100000000001,1.43732,5571,1,0
2025-01-02 04:00:00,1.43732,1.43802,1.4371,1.43712,4931,1,0
2025-01-02 08:00:00,1.43712,1.44223,1.43708,1.44146,11369,1,0
2025-01-02 12:00:00,1.44147,1.44321,1.44097,1.44214,14548,1,0
2025-01-02 16:00:00,1.44214,1.44422,1.43924,1.44032,30766,1,0
2025-01-02 20:00:00,1.44031,1.44201,1.43967,1.4402599999999999,12659,1,0
2025-01-03 00:00:00,1.43912,1.44086,1.43878,1.43913,5953,1,0
2025-01-03 04:00:00,1.43913,1.43952,1.43832,1.43925,4762,1,0
2025-01-03 08:00:00,1.43927,1.44032,1.43846,1.43902,11405,1,0
2025-01-03 12:00:00,1.43902,1.44195,1.4389,1.4414,11155,1,0
2025-01-03 16:00:00,1.44139,1.4462,1.4409,1.44574,22617,1,0
2025-01-03 20:00:00,1.44573,1.4463599999999999,1.44398,1.44483,10066,1,0
2025-01-06 00:00:00,1.44303,1.44505,1.43975,1.44004,7769,1,0
2025-01-06 04:00:00,1.44004,1.44067,1.4387699999999999,1.43895,7609,1,0
2025-01-06 08:00:00,1.43896,1.43995,1.43585,1.43744,14045,1,0
2025-01-06 12:00:00,1.43742,1.43804,1.42994,1.43053,27454,1,0
2025-01-06 16:00:00,1.43054,1.43791,1.42797,1.43641,34578,1,0
2025-01-06 20:00:00,1.43641,1.43735,1.4328400000000001,1.43323,12812,1,0
2025-01-07 00:00:00,1.4322599999999999,1.435,1.4319600000000001,1.4336,5740,1,0
2025-01-07 04:00:00,1.4336,1.43373,1.43116,1.4315,6117,1,0
2025-01-07 08:00:00,1.4315,1.43218,1.43019,1.43024,12273,1,0
2025-01-07 12:00:00,1.43022,1.43231,1.42978,1.4321,12296,1,0
2025-01-07 16:00:00,1.4321,1.43659,1.43175,1.4344700000000001,32917,1,0
2025-01-07 20:00:00,1.43446,1.43712,1.43383,1.43709,12195,1,0
2025-01-08 00:00:00,1.4359899999999999,1.4368,1.4348,1.43494,6231,1,0
2025-01-08 04:00:00,1.43494,1.43523,1.43423,1.43428,4783,1,0
2025-01-08 08:00:00,1.43428,1.43696,1.43393,1.43642,12652,1,0
2025-01-08 12:00:00,1.43642,1.44099,1.43624,1.43953,23932,1,0
2025-01-08 16:00:00,1.43951,1.44067,1.43751,1.4391,28468,1,0
2025-01-08 20:00:00,1.4391,1.43937,1.4372099999999999,1.43753,15312,1,0
2025-01-09 00:00:00,1.43618,1.43864,1.43608,1.43776,5634,1,0
2025-01-09 04:00:00,1.43776,1.4381300000000001,1.43651,1.4374,6436,1,0
2025-01-09 08:00:00,1.43741,1.44049,1.43711,1.43848,14817,1,0
2025-01-09 12:00:00,1.43849,1.43988,1.43804,1.43951,13582,1,0
2025-01-09 16:00:00,1.43951,1.44042,1.43879,1.43961,11698,1,0
2025-01-09 20:00:00,1.43961,1.44001,1.43878,1.43934,5266,1,0
2025-01-10 00:00:00,1.4393099999999999,1.44028,1.43824,1.4401,5088,1,0
2025-01-10 04:00:00,1.44009,1.44178,1.44,1.44169,5184,1,0
2025-01-10 08:00:00,1.4417,1.44219,1.43952,1.44107,11722,1,0
2025-01-10 12:00:00,1.44107,1.44371,1.43829,1.44032,17865,1,0
2025-01-10 16:00:00,1.44032,1.44429,1.4375499999999999,1.4415200000000001,40237,1,0
2025-01-10 20:00:00,1.4415200000000001,1.44372,1.4414500000000001,1.4420899999999999,14801,1,0
