time,Open,High,Low,Close,Volume,spread,real_volume
2025-06-03 12:45:00,0.81859,0.81885,0.81837,0.8186,409,0,0
2025-06-03 13:00:00,0.8186,0.8192,0.81854,0.81896,585,0,0
2025-06-03 13:15:00,0.81896,0.81946,0.81888,0.81936,442,0,0
2025-06-03 13:30:00,0.81936,0.81992,0.81929,0.81944,692,0,0
2025-06-03 13:45:00,0.81944,0.82038,0.81921,0.82018,698,0,0
2025-06-03 14:00:00,0.82018,0.82101,0.82005,0.82084,782,0,0
2025-06-03 14:15:00,0.82084,0.82167,0.82084,0.82152,704,0,0
2025-06-03 14:30:00,0.82152,0.82157,0.82089,0.82118,680,0,0
2025-06-03 14:45:00,0.82118,0.82129,0.82067,0.82115,736,0,0
2025-06-03 15:00:00,0.82115,0.82218,0.82089,0.82204,834,0,0
2025-06-03 15:15:00,0.82204,0.82252,0.82194,0.82224,773,0,0
2025-06-03 15:30:00,0.82224,0.82301,0.82205,0.82257,954,1,0
2025-06-03 15:45:00,0.82258,0.82344,0.82257,0.82312,1005,0,0
2025-06-03 16:00:00,0.82312,0.82342,0.82203,0.82204,953,0,0
2025-06-03 16:15:00,0.82204,0.82268,0.8217,0.82253,892,0,0
2025-06-03 16:30:00,0.82253,0.82328,0.82226,0.82268,1387,0,0
2025-06-03 16:45:00,0.82268,0.82337,0.82268,0.82328,1172,0,0
2025-06-03 17:00:00,0.82328,0.82473,0.82303,0.82375,1842,0,0
2025-06-03 17:15:00,0.82375,0.82391,0.82291,0.82356,1320,0,0
2025-06-03 17:30:00,0.82356,0.82356,0.8225,0.82274,1176,0,0
2025-06-03 17:45:00,0.82274,0.82334,0.82273,0.82316,1180,0,0
2025-06-03 18:00:00,0.82316,0.8237,0.82291,0.82355,1111,0,0
2025-06-03 18:15:00,0.82355,0.82381,0.82334,0.82348,898,0,0
2025-06-03 18:30:00,0.82348,0.82431,0.8234,0.82396,846,0,0
2025-06-03 18:45:00,0.82396,0.82464,0.82359,0.8243,940,0,0
2025-06-03 19:00:00,0.8243,0.8243,0.8234,0.8236,819,0,0
2025-06-03 19:15:00,0.82359,0.82391,0.82353,0.82388,616,1,0
2025-06-03 19:30:00,0.82387,0.82445,0.82386,0.82433,721,0,0
2025-06-03 19:45:00,0.82433,0.82443,0.82379,0.82392,654,0,0
2025-06-03 20:00:00,0.82392,0.82402,0.82356,0.82365,593,0,0
2025-06-03 20:15:00,0.82365,0.82396,0.82357,0.82363,466,1,0
2025-06-03 20:30:00,0.82363,0.82371,0.8234,0.82347,391,0,0
2025-06-03 20:45:00,0.82347,0.82367,0.82337,0.82341,474,0,0
2025-06-03 21:00:00,0.82341,0.82366,0.8234,0.82353,537,0,0
2025-06-03 21:15:00,0.82353,0.82355,0.82328,0.82342,377,0,0
2025-06-03 21:30:00,0.82342,0.82378,0.82342,0.82371,467,1,0
2025-06-03 21:45:00,0.82371,0.82379,0.82352,0.82372,436,0,0
2025-06-03 22:00:00,0.82372,0.82376,0.82349,0.82369,357,1,0
2025-06-03 22:15:00,0.82369,0.82394,0.82368,0.82391,240,0,0
2025-06-03 22:30:00,0.82391,0.824,0.82386,0.82394,272,1,0
2025-06-03 22:45:00,0.82394,0.82427,0.82389,0.82418,350,1,0
2025-06-03 23:00:00,0.82418,0.82419,0.82373,0.82409,297,0,0
2025-06-03 23:15:00,0.82409,0.82409,0.82389,0.82405,334,0,0
2025-06-03 23:30:00,0.82405,0.82405,0.82379,0.8238,241,2,0
2025-06-03 23:45:00,0.8238,0.82401,0.82367,0.82388,333,12,0
2025-06-04 00:00:00,0.82224,0.82332,0.82171,0.82331,43,103,0
2025-06-04 00:15:00,0.82331,0.82331,0.82268,0.82309,102,67,0
2025-06-04 00:30:00,0.82309,0.82318,0.82308,0.82318,35,97,0
2025-06-04 00:45:00,0.82318,0.82341,0.82312,0.82312,192,85,0
2025-06-04 01:00:00,0.82312,0.82383,0.82312,0.82368,219,2,0
