time,Open,High,Low,Close,Volume,spread,real_volume,symbol,timeframe,bars,returns,log_returns,hour,day_of_week,month
2019-05-27 20:00:00,1.00414,1.00414,1.00372,1.00381,889,0,0,USDCHF,H4,10000bars,-0.0003286394327484121,-0.00032869344652115194,20,0,5
2019-05-27 20:00:00,1.11912,1.1193,1.11885,1.11925,745,0,0,EURUSD,H4,10000bars,0.00012509940935201413,0.00012509158507343897,20,0,5
2019-05-28 00:00:00,1.26778,1.26834,1.26744,1.26799,7809,0,0,GBPUSD,H4,10000bars,0.00011042315731368824,0.0001104170611256221,0,1,5
2019-05-28 00:00:00,1.11923,1.11964,1.119,1.11924,2362,0,0,EURUSD,H4,10000bars,-8.934554389106175e-06,-8.93459430247498e-06,0,1,5
2019-05-28 00:00:00,1.00373,1.00425,1.00345,1.00394,2038,0,0,USDCHF,H4,10000bars,0.00012950657993049397,0.00012949819467732716,0,1,5
2019-05-28 00:00:00,109.504,109.63,109.465,109.583,8963,0,0,USDJPY,H4,10000bars,0.0005386947153134258,0.000538549671402527,0,1,5
2019-05-28 04:00:00,109.583,109.596,109.431,109.551,7720,0,0,USDJPY,H4,10000bars,-0.000292016097387382,-0.0002920587423901689,4,1,5
2019-05-28 04:00:00,1.11924,1.11943,1.11784,1.11821,3546,0,0,EURUSD,H4,10000bars,-0.0009202673242558745,-0.0009206910301983554,4,1,5
2019-05-28 04:00:00,1.26799,1.26812,1.26685,1.26729,5460,0,0,GBPUSD,H4,10000bars,-0.0005520548269307701,-0.0005522072653022131,4,1,5
2019-05-28 04:00:00,1.00394,1.00497,1.00382,1.00487,3367,0,0,USDCHF,H4,10000bars,0.0009263501802896368,0.0009259213827520607,4,1,5
2019-05-28 08:00:00,1.11819,1.11947,1.11756,1.11926,10402,0,0,EURUSD,H4,10000bars,0.000939000724371919,0.0009385601389768325,8,1,5
2019-05-28 08:00:00,1.00486,1.00512,1.00343,1.00357,8651,0,0,USDCHF,H4,10000bars,-0.0012936996825458902,-0.0012945372344185246,8,1,5
2019-05-28 08:00:00,1.26729,1.2702,1.2654,1.2671,20416,0,0,GBPUSD,H4,10000bars,-0.00014992622051790416,-0.00014993746057717067,8,1,5
2019-05-28 08:00:00,109.551,109.565,109.211,109.227,14437,0,0,USDJPY,H4,10000bars,-0.002957526631431895,-0.002961908755618524,8,1,5
2019-05-28 12:00:00,1.00358,1.00626,1.00352,1.006,8694,0,0,USDCHF,H4,10000bars,0.0024213557599368496,0.0024184290016087753,12,1,5
2019-05-28 12:00:00,1.11926,1.11985,1.11819,1.1189,9283,0,0,EURUSD,H4,10000bars,-0.0003216410842877826,-0.0003216928218755868,12,1,5
2019-05-28 12:00:00,1.2671,1.268,1.26548,1.26697,16060,0,0,GBPUSD,H4,10000bars,-0.00010259648015153999,-0.00010260174353041558,12,1,5
2019-05-28 12:00:00,109.23,109.538,109.23,109.444,13667,0,0,USDJPY,H4,10000bars,0.0019866882730459334,0.001984717417783796,12,1,5
2019-05-28 16:00:00,1.1189,1.1195,1.11622,1.11654,14529,0,0,EURUSD,H4,10000bars,-0.002109214407006843,-0.002111441932484589,16,1,5
2019-05-28 16:00:00,109.443,109.61,109.36,109.543,17820,0,0,USDJPY,H4,10000bars,0.0009045722013085733,0.0009041633224299501,16,1,5
2019-05-28 16:00:00,1.26697,1.26902,1.26577,1.26661,20051,0,0,GBPUSD,H4,10000bars,-0.00028414248166874767,-0.0002841828577922545,16,1,5
2019-05-28 16:00:00,1.006,1.00983,1.0052,1.00898,13367,0,0,USDCHF,H4,10000bars,0.0029622266401589936,0.0029578478919237198,16,1,5
2019-05-28 20:00:00,1.00898,1.00918,1.0072,1.00767,5576,0,0,USDCHF,H4,10000bars,-0.0012983408987293776,-0.001299184473518189,20,1,5
2019-05-28 20:00:00,1.11654,1.11722,1.11593,1.11601,5152,0,0,EURUSD,H4,10000bars,-0.00047468071005085655,-0.000474793406603768,20,1,5
2019-05-28 20:00:00,1.26661,1.26662,1.26505,1.26523,6690,0,0,GBPUSD,H4,10000bars,-0.0010895224260032421,-0.001090116387023385,20,1,5
2019-05-28 20:00:00,109.543,109.564,109.328,109.371,9429,0,0,USDJPY,H4,10000bars,-0.0015701596633286297,-0.0015713936558921916,20,1,5
2019-05-29 00:00:00,109.369,109.39,109.149,109.275,10982,0,0,USDJPY,H4,10000bars,-0.0008777463861534551,-0.0008781318310777564,0,2,5
2019-05-29 00:00:00,1.00756,1.00762,1.00643,1.00654,3820,0,0,USDCHF,H4,10000bars,-0.0011213988706620936,-0.0011220281088376279,0,2,5
2019-05-29 00:00:00,1.26531,1.26627,1.26494,1.26571,3477,0,0,GBPUSD,H4,10000bars,0.00037937766255913274,0.00037930571704947934,0,2,5
2019-05-29 00:00:00,1.116,1.11725,1.11596,1.11694,3213,0,0,EURUSD,H4,10000bars,0.0008333258662558407,0.0008329788430317257,0,2,5
2019-05-29 04:00:00,1.26571,1.26618,1.26505,1.26587,6921,0,0,GBPUSD,H4,10000bars,0.00012641126324375307,0.00012640327401329434,4,2,5
2019-05-29 04:00:00,1.11694,1.11705,1.1162,1.11645,4164,0,0,EURUSD,H4,10000bars,-0.0004386985872115723,-0.00043879484358950375,4,2,5
2019-05-29 04:00:00,109.275,109.437,109.237,109.24,11112,0,0,USDJPY,H4,10000bars,-0.0003202928391673465,-0.00032034414387407,4,2,5
2019-05-29 04:00:00,1.00654,1.00699,1.00584,1.00605,4076,0,0,USDCHF,H4,10000bars,-0.00048681622190860363,-0.0004869347553964712,4,2,5
2019-05-29 08:00:00,1.26587,1.26652,1.26317,1.26425,15855,0,0,GBPUSD,H4,10000bars,-0.0012797522652404636,-0.0012805718474867707,8,2,5
2019-05-29 08:00:00,109.24,109.306,109.154,109.255,15871,0,0,USDJPY,H4,10000bars,0.00013731233980229796,0.00013730291332587146,8,2,5
2019-05-29 08:00:00,1.11645,1.11693,1.11521,1.11548,9525,0,0,EURUSD,H4,10000bars,-0.0008688252944600849,-0.0008692029419118487,8,2,5
2019-05-29 08:00:00,1.00605,1.00666,1.00543,1.0056,8014,0,0,USDCHF,H4,10000bars,-0.00044729387207398386,-0.00044739393781828996,8,2,5
2019-05-29 12:00:00,1.26425,1.26627,1.26263,1.26556,16054,0,0,GBPUSD,H4,10000bars,0.0010361874629225554,0.0010356509912515606,12,2,5
2019-05-29 12:00:00,1.11548,1.1159,1.11476,1.11498,8967,0,0,EURUSD,H4,10000bars,-0.0004482375300318697,-0.00044833801850312563,12,2,5
2019-05-29 12:00:00,1.0056,1.00679,1.00499,1.00652,9206,0,0,USDCHF,H4,10000bars,0.0009148766905331396,0.0009144584459290863,12,2,5
2019-05-29 12:00:00,109.255,109.417,109.192,109.349,12231,0,0,USDJPY,H4,10000bars,0.0008603725229967552,0.0008600026147150004,12,2,5
2019-05-29 16:00:00,1.11499,1.11535,1.11244,1.11338,16739,0,0,EURUSD,H4,10000bars,-0.0014350033184452604,-0.001436033921771357,16,2,5
2019-05-29 16:00:00,1.00653,1.00831,1.00631,1.00693,15291,0,0,USDCHF,H4,10000bars,0.0004073441163614522,0.00040726117427010254,16,2,5
2019-05-29 16:00:00,109.349,109.468,109.191,109.37,19723,0,0,USDJPY,H4,10000bars,0.0001920456519950431,0.0001920272135894573,16,2,5
2019-05-29 16:00:00,1.26555,1.26714,1.26117,1.2619,21683,0,0,GBPUSD,H4,10000bars,-0.0028920003792787252,-0.0028961902924791528,16,2,5
2019-05-29 20:00:00,109.37,109.699,109.356,109.589,12191,0,0,USDJPY,H4,10000bars,0.0020023772515314064,0.0020003751663770367,20,2,5
2019-05-29 20:00:00,1.00693,1.00863,1.00685,1.00784,6083,0,0,USDCHF,H4,10000bars,0.0009037371018838503,0.0009033289773821829,20,2,5
2019-05-29 20:00:00,1.11338,1.11389,1.11264,1.1131,6250,0,0,EURUSD,H4,10000bars,-0.00025148646463923896,-0.0002515180926629784,20,2,5
2019-05-29 20:00:00,1.26189,1.26322,1.26161,1.26259,7290,0,0,GBPUSD,H4,10000bars,0.0005467945162058729,0.0005466450785563732,20,2,5
2019-05-30 00:00:00,1.26209,1.26329,1.26161,1.26254,5303,0,0,GBPUSD,H4,10000bars,-3.960113734480242e-05,-3.960192149054403e-05,0,3,5
2019-05-30 00:00:00,1.11303,1.11429,1.11303,1.11397,2786,0,0,EURUSD,H4,10000bars,0.0007816009343275532,0.0007812956433840499,0,3,5
2019-05-30 00:00:00,1.00786,1.00849,1.007,1.00777,2950,0,0,USDCHF,H4,10000bars,-6.945546912207057e-05,-6.94578812648577e-05,0,3,5
2019-05-30 00:00:00,109.591,109.64,109.477,109.501,12047,0,0,USDJPY,H4,10000bars,-0.000803000301125012,-0.0008033228785648969,0,3,5
2019-05-30 04:00:00,1.26253,1.26367,1.26216,1.26348,5357,0,0,GBPUSD,H4,10000bars,0.000744530866348736,0.0007442538407374807,4,3,5
2019-05-30 04:00:00,1.00778,1.00793,1.00717,1.0072,3849,0,0,USDCHF,H4,10000bars,-0.0005656052472290396,-0.0005657652622166086,4,3,5
2019-05-30 04:00:00,1.11396,1.11433,1.11343,1.11402,3987,0,0,EURUSD,H4,10000bars,4.4884512150344946e-05,4.488350487077018e-05,4,3,5
2019-05-30 04:00:00,109.501,109.715,109.487,109.684,10500,0,0,USDJPY,H4,10000bars,0.0016712176144508817,0.00166982268423184,4,3,5
2019-05-30 08:00:00,1.00721,1.00948,1.00716,1.00921,6107,0,0,USDCHF,H4,10000bars,0.001995631453534319,0.0019936428263569264,8,3,5
2019-05-30 08:00:00,109.684,109.827,109.652,109.707,11527,0,0,USDJPY,H4,10000bars,0.00020969330075493176,0.00020967131818775203,8,3,5
2019-05-30 08:00:00,1.26348,1.26408,1.26111,1.26269,13089,0,0,GBPUSD,H4,10000bars,-0.000625257226073872,-0.0006254527808922084,8,3,5
2019-05-30 08:00:00,1.11402,1.11402,1.11244,1.11342,7076,0,0,EURUSD,H4,10000bars,-0.0005385899714546172,-0.0005387350631322469,8,3,5
2019-05-30 12:00:00,1.11342,1.11434,1.113,1.11314,7579,0,0,EURUSD,H4,10000bars,-0.0002514774299007261,-0.00025150905565182036,12,3,5
2019-05-30 12:00:00,109.707,109.746,109.656,109.672,10757,0,0,USDJPY,H4,10000bars,-0.00031903160235902117,-0.0003190825037670661,12,3,5
2019-05-30 12:00:00,1.26269,1.26365,1.26162,1.26187,13295,0,0,GBPUSD,H4,10000bars,-0.0006494072179237254,-0.0006496181741270028,12,3,5
2019-05-30 12:00:00,1.00921,1.00981,1.0076,1.00829,6551,0,0,USDCHF,H4,10000bars,-0.0009116041259995544,-0.0009120198897346526,12,3,5
2019-05-30 16:00:00,1.11314,1.11401,1.11161,1.11361,12576,0,0,EURUSD,H4,10000bars,0.0004222290098281345,0.00042213989624310906,16,3,5
2019-05-30 16:00:00,1.00829,1.00945,1.00722,1.00774,11249,0,0,USDCHF,H4,10000bars,-0.0005454779874836113,-0.0005456268147248094,16,3,5
2019-05-30 16:00:00,109.672,109.926,109.631,109.694,14876,0,0,USDJPY,H4,10000bars,0.00020059814720263525,0.00020057803008456413,16,3,5
2019-05-30 16:00:00,1.26187,1.26242,1.25806,1.26115,15866,0,0,GBPUSD,H4,10000bars,-0.0005705817556483916,-0.0005707445993650464,16,3,5
2019-05-30 20:00:00,1.00774,1.00806,1.00699,1.00789,4748,0,0,USDCHF,H4,10000bars,0.00014884791712144185,0.00014883684036938019,20,3,5
2019-05-30 20:00:00,1.26114,1.26198,1.26054,1.26091,6563,0,0,GBPUSD,H4,10000bars,-0.0001903025016849469,-0.00019032061150361964,20,3,5
2019-05-30 20:00:00,109.694,109.701,109.474,109.626,9822,0,0,USDJPY,H4,10000bars,-0.0006199062847557224,-0.000620098506100247,20,3,5
2019-05-30 20:00:00,1.11361,1.114,1.11289,1.11294,5269,0,0,EURUSD,H4,10000bars,-0.0006016468961305144,-0.0006018279582516105,20,3,5
2019-05-31 00:00:00,1.11288,1.11403,1.11281,1.11343,3572,0,0,EURUSD,H4,10000bars,0.0004402753068448728,0.00044017841411057314,0,4,5
2019-05-31 00:00:00,1.00773,1.00795,1.00586,1.00589,4778,0,0,USDCHF,H4,10000bars,-0.001984343529551791,-0.0019863149475855585,0,4,5
2019-05-31 00:00:00,1.26039,1.26153,1.26031,1.26091,4979,0,0,GBPUSD,H4,10000bars,0.0,0.0,0,4,5
2019-05-31 00:00:00,109.619,109.621,109.224,109.272,13459,0,0,USDJPY,H4,10000bars,-0.0032291609654644393,-0.0032343859569927557,0,4,5
2019-05-31 04:00:00,109.271,109.399,108.985,109.015,17436,0,0,USDJPY,H4,10000bars,-0.002351929130975927,-0.0023546992605791906,4,4,5
2019-05-31 04:00:00,1.11344,1.11388,1.11252,1.11282,5335,0,0,EURUSD,H4,10000bars,-0.0005478566232273163,-0.0005480067515021405,4,4,5
2019-05-31 04:00:00,1.00589,1.00644,1.00517,1.00531,5580,0,0,USDCHF,H4,10000bars,-0.0005766038035968091,-0.000576770103499147,4,4,5
2019-05-31 04:00:00,1.26091,1.26141,1.26039,1.26077,7018,0,0,GBPUSD,H4,10000bars,-0.00011103092211184329,-0.00011103708650097189,4,4,5
2019-05-31 08:00:00,1.11282,1.11546,1.11267,1.11481,10609,0,0,EURUSD,H4,10000bars,0.0017882496720045271,0.0017866526571838496,8,4,5
2019-05-31 08:00:00,1.00531,1.00652,1.00467,1.0053,9333,0,0,USDCHF,H4,10000bars,-9.947180471536754e-06,-9.947229945064503e-06,8,4,5
2019-05-31 08:00:00,1.26077,1.26282,1.25988,1.2615,13892,0,0,GBPUSD,H4,10000bars,0.000579011239163485,0.0005788436768331413,8,4,5
2019-05-31 08:00:00,109.015,109.027,108.756,108.787,16876,0,0,USDJPY,H4,10000bars,-0.00209145530431587,-0.002093645451223246,8,4,5
2019-05-31 12:00:00,1.2615,1.26152,1.2559,1.25824,18923,0,0,GBPUSD,H4,10000bars,-0.0025842251288149543,-0.002587570002420138,12,4,5
2019-05-31 12:00:00,108.787,108.907,108.711,108.799,16487,0,0,USDJPY,H4,10000bars,0.00011030729774708092,0.00011030121434447115,12,4,5
2019-05-31 12:00:00,1.0053,1.00646,1.00316,1.00532,12282,0,0,USDCHF,H4,10000bars,1.98945588381072e-05,1.9894360943996195e-05,12,4,5
2019-05-31 12:00:00,1.11482,1.11649,1.11408,1.11562,13132,0,0,EURUSD,H4,10000bars,0.0007265812111481029,0.0007263173788092515,12,4,5
2019-05-31 16:00:00,1.2582,1.26381,1.25723,1.26284,22164,0,0,GBPUSD,H4,10000bars,0.0036559003051881422,0.0036492337449133836,16,4,5
2019-05-31 16:00:00,1.00532,1.00603,1.0017,1.00189,16235,0,0,USDCHF,H4,10000bars,-0.003411848963514097,-0.0034176825929435528,16,4,5
2019-05-31 16:00:00,108.8,108.865,108.508,108.521,21852,0,0,USDJPY,H4,10000bars,-0.0025551705438470185,-0.0025584405635942233,16,4,5
2019-05-31 16:00:00,1.11561,1.11798,1.11368,1.11616,18002,0,0,EURUSD,H4,10000bars,0.00048403578279332393,0.0004839186752617783,16,4,5
2019-05-31 20:00:00,1.11616,1.11781,1.11571,1.11691,8982,0,0,EURUSD,H4,10000bars,0.0006719466743119185,0.0006717210192251575,20,4,5
2019-05-31 20:00:00,108.521,108.58,108.279,108.291,14245,0,0,USDJPY,H4,10000bars,-0.0021194054606943347,-0.002121654578871877,20,4,5
2019-05-31 20:00:00,1.00188,1.00252,1.0001,1.00074,7807,0,0,USDCHF,H4,10000bars,-0.0011478306001656557,-0.0011484898622380654,20,4,5
2019-05-31 20:00:00,1.26284,1.26446,1.2624,1.26302,8112,0,0,GBPUSD,H4,10000bars,0.00014253587152768254,0.00014252571425551875,20,4,5
2019-06-03 00:00:00,1.11598,1.1182,1.11598,1.11792,3665,0,0,EURUSD,H4,10000bars,0.0009042805597585524,0.0009038719444098972,0,0,6
2019-06-03 00:00:00,108.277,108.343,108.172,108.293,10441,0,0,USDJPY,H4,10000bars,1.8468755482947685e-05,1.846858493758298e-05,0,0,6
2019-06-03 00:00:00,1.00113,1.00172,0.99896,0.999,4458,0,0,USDCHF,H4,10000bars,-0.001738713352119392,-0.0017402266685832384,0,0,6
2019-06-03 00:00:00,1.26267,1.26478,1.26226,1.2647,4510,0,0,GBPUSD,H4,10000bars,0.0013301452075185072,0.0013292613480694222,0,0,6
2019-06-03 04:00:00,1.2647,1.26552,1.26415,1.26416,5314,0,0,GBPUSD,H4,10000bars,-0.0004269787301336425,-0.00042706991150756433,4,0,6
2019-06-03 04:00:00,108.293,108.303,108.07,108.071,12700,0,0,USDJPY,H4,10000bars,-0.002049993997765398,-0.002052098111566397,4,0,6
2019-06-03 04:00:00,0.99899,0.99939,0.99721,0.9978,5527,0,0,USDCHF,H4,10000bars,-0.001201201201201152,-0.0012019232216164766,4,0,6
2019-06-03 04:00:00,1.11792,1.119,1.11756,1.11769,4627,0,0,EURUSD,H4,10000bars,-0.00020573922999855832,-0.00020576039721727316,4,0,6
2019-06-03 08:00:00,1.26416,1.26607,1.26266,1.26425,16272,0,0,GBPUSD,H4,10000bars,7.11935198076663e-05,7.119098566931044e-05,8,0,6
2019-06-03 08:00:00,108.071,108.382,108.071,108.273,18182,0,0,USDJPY,H4,10000bars,0.0018691415828482327,0.0018673969114068665,8,0,6
2019-06-03 08:00:00,1.11768,1.11801,1.11602,1.11796,11570,0,0,EURUSD,H4,10000bars,0.00024156966600763496,0.00024154049275402164,8,0,6
2019-06-03 08:00:00,0.9978,0.99995,0.99549,0.99685,10315,0,0,USDCHF,H4,10000bars,-0.0009520946081379433,-0.0009525481381011725,8,0,6
2019-06-03 12:00:00,1.26425,1.26534,1.26105,1.26307,17131,0,0,GBPUSD,H4,10000bars,-0.0009333596994266502,-0.0009337955508160931,12,0,6
2019-06-03 12:00:00,1.11796,1.12001,1.11695,1.11952,10690,0,0,EURUSD,H4,10000bars,0.001395398762030764,0.0013944260979092938,12,0,6
2019-06-03 12:00:00,108.274,108.396,108.239,108.343,11613,0,0,USDJPY,H4,10000bars,0.0006465139046669677,0.0006463050045855262,12,0,6
2019-06-03 12:00:00,0.99685,0.99972,0.99657,0.99803,9744,0,0,USDCHF,H4,10000bars,0.0011837287455485068,0.0011830286910722643,12,0,6
2019-06-03 16:00:00,108.346,108.447,108.197,108.273,19119,0,0,USDJPY,H4,10000bars,-0.0006460961944935173,-0.0006463050045855683,16,0,6
2019-06-03 16:00:00,1.11952,1.12178,1.1185,1.12156,14587,0,0,EURUSD,H4,10000bars,0.00182220951836487,0.0018205513086984935,16,0,6
2019-06-03 16:00:00,1.26306,1.26502,1.26165,1.26354,20520,0,0,GBPUSD,H4,10000bars,0.00037210922593389206,0.0003720400104658233,16,0,6
2019-06-03 16:00:00,0.99804,0.99999,0.99652,0.99695,15457,0,0,USDCHF,H4,10000bars,-0.001082131799645225,-0.001082717726999682,16,0,6
2019-06-03 20:00:00,108.273,108.326,107.884,108.067,18923,0,0,USDJPY,H4,10000bars,-0.0019025980623055272,-0.0019044103010049163,20,0,6
2019-06-03 20:00:00,1.12156,1.1262,1.1215,1.12411,12666,0,0,EURUSD,H4,10000bars,0.002273618887977502,0.002271038127590399,20,0,6
2019-06-03 20:00:00,1.26354,1.26742,1.26334,1.26633,11716,0,0,GBPUSD,H4,10000bars,0.0022080820551781954,0.0022056478246589004,20,0,6
2019-06-03 20:00:00,0.99695,0.99698,0.99104,0.9924,12310,0,0,USDCHF,H4,10000bars,-0.00456391995586547,-0.004574366435262477,20,0,6
2019-06-04 00:00:00,1.26629,1.26684,1.2654,1.26666,6731,0,0,GBPUSD,H4,10000bars,0.0002605955793513193,0.00026056163022119796,0,1,6
2019-06-04 00:00:00,1.12407,1.12552,1.12407,1.12501,3377,0,0,EURUSD,H4,10000bars,0.0008006333899708284,0.0008003130540279587,0,1,6
2019-06-04 00:00:00,0.99233,0.99275,0.99206,0.99243,2925,0,0,USDCHF,H4,10000bars,3.0229746070142838e-05,3.0229289160577256e-05,0,1,6
2019-06-04 00:00:00,108.067,108.088,107.898,107.918,14024,0,0,USDJPY,H4,10000bars,-0.0013787742789194146,-0.0013797256627717945,0,1,6
2019-06-04 04:00:00,1.26666,1.26708,1.26592,1.26621,6863,0,0,GBPUSD,H4,10000bars,-0.0003552650277105496,-0.00035532814928087366,4,1,6
2019-06-04 04:00:00,107.918,108.042,107.857,107.968,11894,0,0,USDJPY,H4,10000bars,0.00046331473896854547,0.0004632074418351557,4,1,6
2019-06-04 04:00:00,0.99243,0.99333,0.99231,0.99326,5566,0,0,USDCHF,H4,10000bars,0.0008363310258658885,0.0008359814959417128,4,1,6
2019-06-04 04:00:00,1.12502,1.12576,1.1244,1.1247,5727,0,0,EURUSD,H4,10000bars,-0.0002755531061946481,-0.00027559107792746103,4,1,6
2019-06-04 08:00:00,107.972,108.166,107.845,108.137,14418,0,0,USDJPY,H4,10000bars,0.0015652786010669217,0.0015640548293800955,8,1,6
2019-06-04 08:00:00,1.2662,1.26867,1.26422,1.26508,19096,0,0,GBPUSD,H4,10000bars,-0.0008924270065787665,-0.0008928254566358347,8,1,6
2019-06-04 08:00:00,0.99326,0.99407,0.99028,0.99406,11029,0,0,USDCHF,H4,10000bars,0.0008054285886878176,0.0008051044051415321,8,1,6
2019-06-04 08:00:00,1.12468,1.12773,1.12432,1.12479,12027,0,0,EURUSD,H4,10000bars,8.00213390237392e-05,8.001813748718265e-05,8,1,6
2019-06-04 12:00:00,1.26508,1.26945,1.265,1.26833,22987,0,0,GBPUSD,H4,10000bars,0.0025690074935971197,0.0025657132346238267,12,1,6
2019-06-04 12:00:00,108.137,108.276,107.915,108.202,15110,0,0,USDJPY,H4,10000bars,0.0006010893588688226,0.0006009087770204114,12,1,6
2019-06-04 12:00:00,0.99406,0.99493,0.99208,0.99461,12621,0,0,USDCHF,H4,10000bars,0.0005532865219401994,0.0005531335153875599,12,1,6
2019-06-04 12:00:00,1.1248,1.12634,1.12314,1.1235,15088,0,0,EURUSD,H4,10000bars,-0.001146880751073498,-0.0011475389220793192,12,1,6
2019-06-04 16:00:00,1.12348,1.12668,1.12265,1.12447,18657,0,0,EURUSD,H4,10000bars,0.0008633733867380311,0.0008630008943201757,16,1,6
2019-06-04 16:00:00,0.99465,0.99563,0.99154,0.9938,16924,0,0,USDCHF,H4,10000bars,-0.0008143895597269024,-0.0008147213550570644,16,1,6
2019-06-04 16:00:00,1.26829,1.27085,1.26659,1.26873,22266,0,0,GBPUSD,H4,10000bars,0.00031537533607184365,0.00031532561572398203,16,1,6
2019-06-04 16:00:00,108.204,108.359,107.982,108.229,19438,0,0,USDJPY,H4,10000bars,0.00024953328034604816,0.0002495021520952967,16,1,6
2019-06-04 20:00:00,1.12448,1.12667,1.12427,1.12518,7717,0,0,EURUSD,H4,10000bars,0.000631408574706338,0.0006312093201818301,20,1,6
2019-06-04 20:00:00,0.9938,0.99399,0.99037,0.99209,7379,0,0,USDCHF,H4,10000bars,-0.0017206681424833947,-0.0017221501922328626,20,1,6
2019-06-04 20:00:00,1.26873,1.27145,1.26812,1.26995,7314,0,0,GBPUSD,H4,10000bars,0.0009615915127725305,0.0009611294798213996,20,1,6
2019-06-04 20:00:00,108.229,108.248,108.005,108.147,9108,0,0,USDJPY,H4,10000bars,-0.0007576527548068812,-0.0007579399187114917,20,1,6
2019-06-05 00:00:00,1.26962,1.27062,1.26922,1.27037,4065,0,0,GBPUSD,H4,10000bars,0.0003307216819561365,0.00033066700559545166,0,2,6
2019-06-05 00:00:00,0.99207,0.99256,0.99181,0.9922,2448,0,0,USDCHF,H4,10000bars,0.00011087703736545329,0.0001108708909610717,0,2,6
2019-06-05 00:00:00,108.141,108.271,108.113,108.14,9543,0,0,USDJPY,H4,10000bars,-6.47267145644781e-05,-6.472880942866352e-05,0,2,6
2019-06-05 00:00:00,1.12513,1.12614,1.12506,1.12581,2828,0,0,EURUSD,H4,10000bars,0.0005599104143336753,0.0005597537229836532,0,2,6
2019-06-05 04:00:00,0.9922,0.99246,0.99087,0.99214,4330,0,0,USDCHF,H4,10000bars,-6.0471679096951725e-05,-6.04735075826529e-05,4,2,6
2019-06-05 04:00:00,108.141,108.174,108.03,108.091,8495,0,0,USDJPY,H4,10000bars,-0.00045311633068245705,-0.00045321901890800216,4,2,6
